image,plate_index,detection_index,gt_text,match,det_score,estimated_type,decoded_type,plate_subtype,plate_type,plate_text,valid,invalid_reason,raw_text,lpr_score,beam_score,crop_path,crop_width,crop_height,x1,y1,x2,y2
fenqusai/test_photo/ccpd2019_ccpd_base__0180172413793-94_63-231_511_459_615-470_625_247_588_213_504_436_541-0_0_2_29_10_26_30-28-22.jpg,0,0,皖AC5L26,False,0.8226394653320312,blue,blue,,blue,甘NA3A26,True,,甘NA3A26,0.9779618831063372,-0.40112251264326915,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2019_ccpd_base__0180172413793-94_63-231_511_459_615-470_625_247_588_213_504_436_541-0_0_2_29_10_26_30-28-22_plate0.jpg,289,148,217,509,466,623
fenqusai/test_photo/ccpd2019_ccpd_base__0184841954023-92_85-241_482_495_562-497_564_234_556_229_481_492_489-0_0_31_27_29_33_27-101-59.jpg,0,0,皖A73593,False,0.8190155029296875,blue,blue,,blue,陕A73593,True,,陕A73593,0.9937896229462247,-0.11213534990383067,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2019_ccpd_base__0184841954023-92_85-241_482_495_562-497_564_234_556_229_481_492_489-0_0_31_27_29_33_27-101-59_plate0.jpg,309,110,227,482,493,566
fenqusai/test_photo/ccpd2019_ccpd_base__0192684386973-96_75-307_539_535_637-544_638_300_607_276_526_520_557-0_0_27_9_24_33_25-136-40.jpg,0,0,皖A3K091,False,0.8371353149414062,green,black,,black,LA3K091,True,,LA3K091,0.9824634872845521,-0.31845778197197205,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2019_ccpd_base__0192684386973-96_75-307_539_535_637-544_638_300_607_276_526_520_557-0_0_27_9_24_33_25-136-40_plate0.jpg,278,129,294,534,534,633
fenqusai/test_photo/ccpd2019_ccpd_base__0207423371648-90_88-168_431_441_505-450_508_173_513_173_421_450_416-0_0_6_6_27_28_25-143-33.jpg,0,0,皖AGG341,True,0.826263427734375,green,blue,,blue,皖AGG341,True,,皖AGG341,0.9986059260176924,-0.025110838934779167,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2019_ccpd_base__0207423371648-90_88-168_431_441_505-450_508_173_513_173_421_450_416-0_0_6_6_27_28_25-143-33_plate0.jpg,317,119,168,421,440,512
fenqusai/test_photo/ccpd2019_ccpd_base__0208692528736-90_90-227_526_496_615-504_617_233_618_231_526_502_525-0_0_0_20_28_24_32-200-30.jpg,0,0,皖AAW408,False,0.826263427734375,blue,blue,,blue,黑AAN408,True,,黑AAN408,0.989697102454301,-0.1864141161263433,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2019_ccpd_base__0208692528736-90_90-227_526_496_615-504_617_233_618_231_526_502_525-0_0_0_20_28_24_32-200-30_plate0.jpg,310,108,232,529,498,612
fenqusai/test_photo/ccpd2019_ccpd_base__0210057471264-118_59-280_481_427_636-424_636_279_553_283_481_428_564-0_0_16_20_32_25_32-72-20.jpg,0,0,皖ASW818,False,0.884246826171875,blue,black,,black,琼40WN16,True,,琼40WN168,0.5088876520486604,-12.159504174332596,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2019_ccpd_base__0210057471264-118_59-280_481_427_636-424_636_279_553_283_481_428_564-0_0_16_20_32_25_32-72-20_plate0.jpg,173,199,275,483,424,634
fenqusai/test_photo/ccpd2019_ccpd_base__0210129310345-96_70-169_499_412_588-424_599_170_564_137_481_391_516-0_0_23_11_33_31_32-138-16.jpg,0,0,皖AZM978,,0.78277587890625,blue,green,,green,吉A9978,False,invalid_length_or_empty,吉A9978,0.0,-0.889735787404561,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2019_ccpd_base__0210129310345-96_70-169_499_412_588-424_599_170_564_137_481_391_516-0_0_23_11_33_31_32-138-16_plate0.jpg,292,126,155,492,406,588
fenqusai/test_photo/ccpd2019_ccpd_base__0242456896552-96_77-230_493_496_589-502_605_229_568_213_476_486_513-0_0_22_26_31_26_7-183-34.jpg,0,0,皖AY272H,False,0.8081436157226562,blue,blue,,blue,蒙A3272H,True,,蒙A3272H,0.8693043935494755,-2.5211148261567473,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2019_ccpd_base__0242456896552-96_77-230_493_496_589-502_605_229_568_213_476_486_513-0_0_22_26_31_26_7-183-34_plate0.jpg,303,130,226,490,487,589
fenqusai/test_photo/ccpd2019_ccpd_base__0254454022988-96_78-175_473_416_587-419_585_182_548_164_465_401_502-0_0_3_32_19_25_29-163-36.jpg,0,0,皖AD8V15,False,0.84075927734375,blue,black,,black,EAD8V1S,True,,EAD8V1S,0.9139288375881149,-1.6200462380001852,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2019_ccpd_base__0254454022988-96_78-175_473_416_587-419_585_182_548_164_465_401_502-0_0_3_32_19_25_29-163-36_plate0.jpg,280,142,171,474,412,582
fenqusai/test_photo/ccpd2019_ccpd_base__0311613984674-91_87-174_505_488_598-490_601_176_592_176_498_490_507-0_0_2_21_31_31_30-113-143.jpg,0,0,皖ACX776,True,0.826263427734375,blue,blue,,blue,皖ACX776,True,,皖ACX776,0.9999727808085058,-0.0004899521149752672,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2019_ccpd_base__0311613984674-91_87-174_505_488_598-490_601_176_592_176_498_490_507-0_0_2_21_31_31_30-113-143_plate0.jpg,360,128,174,500,484,598
fenqusai/test_photo/ccpd2019_ccpd_base__0322952586207-89_85-216_485_577_588-574_588_227_580_225_482_572_490-0_0_17_29_22_29_31-79-38.jpg,0,0,皖AT5Y57,True,0.8190155029296875,blue,blue,,blue,皖AT5Y57,True,,皖AT5Y57,0.9998767033126201,-0.002219477202743292,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2019_ccpd_base__0322952586207-89_85-216_485_577_588-574_588_227_580_225_482_572_490-0_0_17_29_22_29_31-79-38_plate0.jpg,400,133,227,487,571,588
fenqusai/test_photo/ccpd2019_ccpd_base__0325287356322-95_77-96_519_380_657-389_660_99_611_87_515_377_564-0_0_9_27_25_32_4-119-89.jpg,0,0,皖AK318E,False,0.8298873901367188,blue,black,,black,JAK314E,True,,AK314E,0.859079625734958,-2.7340859779938,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2019_ccpd_base__0325287356322-95_77-96_519_380_657-389_660_99_611_87_515_377_564-0_0_9_27_25_32_4-119-89_plate0.jpg,338,177,91,521,381,656
fenqusai/test_photo/ccpd2019_ccpd_blur__0089-3_7-297_463_410_529-410_529_301_522_297_463_406_470-0_0_13_33_24_24_33-115-4.jpg,0,0,皖AP9009,,0.8443832397460938,blue,black,,black,蒙B学0H闽,False,invalid_length_or_empty,蒙B学0H闽,0.0,-0.8878956731241487,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2019_ccpd_blur__0089-3_7-297_463_410_529-410_529_301_522_297_463_406_470-0_0_13_33_24_24_33-115-4_plate0.jpg,137,90,294,464,411,532
fenqusai/test_photo/ccpd2019_ccpd_blur__0223-2_1-182_490_412_571-411_571_182_563_183_490_412_498-0_0_15_11_25_29_26-59-3.jpg,0,0,皖ARM152,False,0.884246826171875,blue,black,,black,藏1N甘N4N,True,,藏1ND甘N4N1,0.8446551683808985,-3.038882754069732,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2019_ccpd_blur__0223-2_1-182_490_412_571-411_571_182_563_183_490_412_498-0_0_15_11_25_29_26-59-3_plate0.jpg,278,118,178,484,416,574
fenqusai/test_photo/ccpd2019_ccpd_blur__0421-8_8-225_431_496_561-496_561_226_523_225_431_495_469-0_0_8_25_29_27_23-20-4.jpg,0,0,皖AJ153Z,False,0.811767578125,black,black,,black,沪JH1S3Z,True,,沪JH1S3Z,0.9972447562427675,-0.049662835699962216,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2019_ccpd_blur__0421-8_8-225_431_496_561-496_561_226_523_225_431_495_469-0_0_8_25_29_27_23-20-4_plate0.jpg,316,150,221,439,493,554
fenqusai/test_photo/ccpd2019_ccpd_challenge__0031-3_2-365_515_443_549-443_545_368_549_365_519_440_515-0_0_0_0_26_32_25-75-23.jpg,0,0,皖AAA281,False,0.7982044219970703,blue,blue,,blue,赣AAAZ81,True,,赣AAAZ81,0.9572541756955836,-0.7863538761994207,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2019_ccpd_challenge__0031-3_2-365_515_443_549-443_545_368_549_365_519_440_515-0_0_0_0_26_32_25-75-23_plate0.jpg,93,46,363,516,442,551
fenqusai/test_photo/ccpd2019_ccpd_db__0171-3_3-190_452_379_528-379_516_190_528_190_464_379_452-0_0_28_29_33_30_29-26-21.jpg,0,0,皖A45965,True,0.8226394653320312,blue,blue,,blue,皖A45965,True,,皖A45965,1.0,0.0,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2019_ccpd_db__0171-3_3-190_452_379_528-379_516_190_528_190_464_379_452-0_0_28_29_33_30_29-26-21_plate0.jpg,225,94,184,454,378,526
fenqusai/test_photo/ccpd2019_ccpd_db__0748-7_36-220_573_626_727-567_680_220_727_279_620_626_573-0_0_15_25_27_31_16-26-75.jpg,0,0,皖AR137S,False,0.8045196533203125,blue,black,,black,津4RJ1K甘,True,,津4RJ1K甘,0.9563125418804725,-0.8040688687151203,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2019_ccpd_db__0748-7_36-220_573_626_727-567_680_220_727_279_620_626_573-0_0_15_25_27_31_16-26-75_plate0.jpg,475,203,211,572,620,728
fenqusai/test_photo/ccpd2019_ccpd_tilt__0359-15_23-291_497_517_630-506_571_291_630_302_556_517_497-0_0_2_32_27_32_4-67-37.jpg,0,0,皖AC838E,False,0.8878707885742188,blue,black,,black,津1AGN3E,True,,津1AGN3E,0.9225061101551114,-1.4519030330702591,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2019_ccpd_tilt__0359-15_23-291_497_517_630-506_571_291_630_302_556_517_497-0_0_2_32_27_32_4-67-37_plate0.jpg,264,181,287,496,515,634
fenqusai/test_photo/ccpd2019_ccpd_tilt__0408-15_15-219_475_448_624-448_624_219_561_219_475_448_538-0_0_15_27_25_29_1-130-158.jpg,0,0,皖AR315B,False,0.8335113525390625,blue,black,,black,鄂AN闽Z63,True,,鄂AN闽Z63,0.9964968213197093,-0.06316792522420656,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2019_ccpd_tilt__0408-15_15-219_475_448_624-448_624_219_561_219_475_448_538-0_0_15_27_25_29_1-130-158_plate0.jpg,270,174,220,478,452,611
fenqusai/test_photo/ccpd2019_ccpd_tilt__0689-30_40-355_294_598_531-580_398_355_531_373_427_598_294-0_0_10_27_9_24_24-92-82.jpg,0,0,皖AL3K00,,0.8945817947387695,blue,black,,black,津AAH桂,False,invalid_length_or_empty,津AAH桂,0.0,-0.2880553706466955,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2019_ccpd_tilt__0689-30_40-355_294_598_531-580_398_355_531_373_427_598_294-0_0_10_27_9_24_24-92-82_plate0.jpg,287,320,351,290,598,536
fenqusai/test_photo/ccpd2019_ccpd_tilt__0705-17_51-186_453_515_632-515_632_249_547_186_453_452_538-0_0_21_3_30_33_24-78-115.jpg,0,0,皖AXD690,,0.8625030517578125,blue,blue,,blue,津XNJ,False,invalid_length_or_empty,津XNJ,0.0,-0.43050441264131223,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2019_ccpd_tilt__0705-17_51-186_453_515_632-515_632_249_547_186_453_452_538-0_0_21_3_30_33_24-78-115_plate0.jpg,367,255,186,446,501,642
fenqusai/test_photo/ccpd2020_test__0303059895833-98_112-180_465_446_580-446_580_204_538_180_465_428_496-0_0_3_24_28_26_26_26-109-127.jpg,0,0,皖AD04222,False,0.8951187133789062,green,black,,black,KADD422,True,,KADFD422,0.9033333839167653,-1.829944760041485,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2020_test__0303059895833-98_112-180_465_446_580-446_580_204_538_180_465_428_496-0_0_3_24_28_26_26_26-109-127_plate0.jpg,312,155,180,464,448,583
fenqusai/test_photo/ccpd2020_test__03954022988505747-90_268-190_468_534_573-531_573_193_569_190_468_534_474-0_0_3_1_31_31_32_24-115-170.jpg,0,0,皖ADB7780,True,0.89874267578125,green,green,,green,皖ADB7780,True,,皖ADB7780,0.9999980330834197,-3.540453326422721e-05,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2020_test__03954022988505747-90_268-190_468_534_573-531_573_193_569_190_468_534_474-0_0_3_1_31_31_32_24-115-170_plate0.jpg,404,136,187,470,535,574
fenqusai/test_photo/ccpd2020_test__0431992337164751-90_265-163_541_573_638-554_638_169_628_163_541_573_549-10_2_3_24_27_24_31_29-142-340.jpg,0,0,苏CD03075,False,0.8697509765625,green,green,,green,琼CD03075,True,,琼CD03075,0.9985381463945707,-0.02633261680600185,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2020_test__0431992337164751-90_265-163_541_573_638-554_638_169_628_163_541_573_549-10_2_3_24_27_24_31_29-142-340_plate0.jpg,475,118,159,544,568,634
fenqusai/test_photo/ccpd2020_test__04607040229885057-92_244-228_506_591_622-591_622_259_586_228_506_580_526-0_0_3_25_30_32_32_24-145-92.jpg,0,0,皖AD16880,False,0.8806228637695312,green,green,,green,桂AD1688D,True,,桂AD辽1688D,0.901053037709378,-1.8754408390334447,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2020_test__04607040229885057-92_244-228_506_591_622-591_622_259_586_228_506_580_526-0_0_3_25_30_32_32_24-145-92_plate0.jpg,414,144,233,507,589,617
fenqusai/test_photo/ccpd2020_test__055373563218390806-90_250-93_478_585_581-585_581_125_574_93_478_582_480-0_0_3_32_29_30_29_32-108-249.jpg,0,0,皖AD85658,False,0.865489661693573,green,green,,green,新AD8565C,True,,新AD856F5C,0.8500994586928946,-2.92323467008805,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2020_test__055373563218390806-90_250-93_478_585_581-585_581_125_574_93_478_582_480-0_0_3_32_29_30_29_32-108-249_plate0.jpg,573,134,90,475,583,577
fenqusai/test_photo/ccpd2020_train__0159700520833-90_90-235_407_458_479-458_474_235_479_235_407_456_407-0_0_3_24_33_32_28_30-125-39.jpg,0,0,皖AD09846,False,0.8769989013671875,green,green,,green,皖AD0984G,True,,皖AD0984G,0.9999819815342424,-0.00032433530565612045,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2020_train__0159700520833-90_90-235_407_458_479-458_474_235_479_235_407_456_407-0_0_3_24_33_32_28_30-125-39_plate0.jpg,262,89,233,408,458,476
fenqusai/test_photo/ccpd2020_train__3010026041666666667-93_93-145_338_313_398-309_398_149_387_145_338_313_351-0_0_3_24_26_31_33_24-64-52.jpg,0,0,皖AD02790,False,0.8733749389648438,green,green,,green,桂AD02790,True,,桂AD02790,0.9910823673235483,-0.16123738939622712,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2020_train__3010026041666666667-93_93-145_338_313_398-309_398_149_387_145_338_313_351-0_0_3_24_26_31_33_24-64-52_plate0.jpg,203,87,139,337,313,403
fenqusai/test_photo/ccpd2020_train__3035634765625-90_94-177_447_546_544-546_544_185_544_177_453_541_447-0_0_3_24_30_29_24_24-136-305.jpg,0,0,皖AD06500,True,0.8878707885742188,green,green,,green,皖AD06500,True,,皖AD06500,0.9922223859409754,-0.14054431402300338,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/ccpd2020_train__3035634765625-90_94-177_447_546_544-546_544_185_544_177_453_541_447-0_0_3_24_30_29_24_24-136-305_plate0.jpg,416,128,184,447,542,545
fenqusai/test_photo/clpd_CLPD_1200__118.jpg,0,0,,,0.8806228637695312,yellow,yellow,,yellow,辽A4646A,True,,辽A4646A,0.9649015793485024,-0.6431251168250895,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/clpd_CLPD_1200__118_plate0.jpg,150,58,275,183,403,227
fenqusai/test_photo/clpd_CLPD_1200__118.jpg,1,1,,,0.7547874450683594,blue,blue,,blue,桂A4,False,invalid_length_or_empty,桂A4,0.0,-1.0502271947533401,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/clpd_CLPD_1200__118_plate1.jpg,59,22,510,199,560,215
fenqusai/test_photo/clpd_CLPD_1200__580.jpg,0,0,,,0.8443832397460938,blue,blue,,blue,苏GB0000,True,,苏GB0000,1.0,0.0,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/clpd_CLPD_1200__580_plate0.jpg,76,27,151,286,216,306
fenqusai/test_photo/crpd_double_test__38_0026.jpg,0,0,,,0.8516407012939453,blue,blue,,blue,渝E99U75,True,,渝E99U75,0.9654647698023153,-0.6326220032987635,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/crpd_double_test__38_0026_plate0.jpg,139,51,602,705,721,743
fenqusai/test_photo/crpd_double_test__38_0026.jpg,1,1,,,0.801544189453125,blue,blue,,blue,陕A5BNV3,True,,陕A5BNV3,0.9715684333350159,-0.5191842914064111,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/crpd_double_test__38_0026_plate1.jpg,116,45,1439,431,1538,465
fenqusai/test_photo/crpd_double_test__38_0026.jpg,2,2,,,0.3673744201660156,blue,black,,black,4L6S62T,True,,46S62T,0.40897659018064847,-16.093752503391897,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/crpd_double_test__38_0026_plate2.jpg,81,36,868,220,937,248
fenqusai/test_photo/crpd_double_test__50_0419.jpg,0,0,,,0.8282623291015625,blue,blue,,blue,赣KP9801,True,,赣KP9801,0.978736478211093,-0.3868712484836294,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/crpd_double_test__50_0419_plate0.jpg,126,48,1410,773,1518,809
fenqusai/test_photo/crpd_double_test__50_0419.jpg,1,1,,,0.7781658172607422,yellow,green,,green,鄂AG128,False,invalid_length_or_empty,鄂AG128,0.0,-0.5776645540745449,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/crpd_double_test__50_0419_plate1.jpg,152,56,516,995,647,1037
fenqusai/test_photo/crpd_double_test__50_0419.jpg,2,2,,,0.7447681427001953,blue,blue,,blue,冀A29DC5,True,,冀A29DC5,0.9843986698596543,-0.2830376103393064,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/crpd_double_test__50_0419_plate2.jpg,79,31,1227,319,1294,342
fenqusai/test_photo/crpd_double_train__57_0591.jpg,0,0,,,0.7948646545410156,green,green,,green,蒙VAM1593,True,,蒙1AM1593,0.2275307662774199,-26.648456640308716,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/crpd_double_train__57_0591_plate0.jpg,132,50,540,795,653,833
fenqusai/test_photo/crpd_double_train__57_0591.jpg,1,1,,,0.7681465148925781,blue,black,,black,4EH9S19,True,,4EH9S19,0.968586352668739,-0.5745174995099092,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/crpd_double_train__57_0591_plate1.jpg,91,38,1485,339,1562,368
fenqusai/test_photo/crpd_double_train__57_0591.jpg,2,2,,,0.5577411651611328,blue,blue,,blue,冀AZ5958,True,,冀AZ5958,0.9462765674898722,-0.9939671643076622,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/crpd_double_train__57_0591_plate2.jpg,69,29,1504,91,1563,113
fenqusai/test_photo/crpd_double_train__62_0217.jpg,0,0,,,0.8316020965576172,blue,blue,,blue,藏EB5588,True,,藏EB5588,0.9999999933772621,-1.1920928244535389e-07,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/crpd_double_train__62_0217_plate0.jpg,144,54,1248,878,1372,919
fenqusai/test_photo/crpd_double_train__62_0217.jpg,1,1,,,0.8048839569091797,blue,blue,,blue,川A6C8Q1,True,,川A6C8Q1,0.9999991324284286,-1.5616295058862306e-05,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/crpd_double_train__62_0217_plate1.jpg,125,46,111,722,218,757
fenqusai/test_photo/crpd_double_train__62_2540.jpg,0,0,,,0.7915248870849609,blue,blue,,blue,川BD9239,True,,川BD9239,0.9999848219476263,-0.0002732070161073352,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/crpd_double_train__62_2540_plate0.jpg,147,61,1720,1644,1846,1690
fenqusai/test_photo/crpd_double_train__62_2540.jpg,1,1,,,0.7648067474365234,unknown_7,blue,,blue,辽BG0303,True,,辽BG0303,0.9948441655455872,-0.0930450893665622,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/crpd_double_train__62_2540_plate1.jpg,145,71,932,1548,1056,1603
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,0,0,,,0.8316020965576172,blue,black,,black,NKYY252,True,,NKYY252,0.9977532806136011,-0.04048644684729652,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/crpd_multi_test__52_0758_plate0.jpg,119,41,1279,879,1381,910
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,1,1,,,0.8249225616455078,blue,blue,,blue,川A8P43Q,True,,川A8P43Q,1.0,0.0,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/crpd_multi_test__52_0758_plate1.jpg,141,50,517,1122,638,1160
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,2,2,,,0.7013511657714844,blue,blue,,blue,川A228MG,True,,川A228MG,0.9999973774609144,-4.7205765440594405e-05,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/crpd_multi_test__52_0758_plate2.jpg,84,34,938,440,1009,465
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,3,3,,,0.5577411651611328,blue,blue,,blue,冀AW197H,True,,冀AW197H,0.9969625509564302,-0.05475728618125686,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/crpd_multi_test__52_0758_plate3.jpg,70,29,684,271,744,292
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,4,4,,,0.2826690673828125,blue,green,,green,云LQ6T91T,True,,云LQ6T91T,0.9977114438728606,-0.041241219732228274,fenqusai/tools/pipeline/result_rknn_plate_batch/crops/crpd_multi_test__52_0758_plate4.jpg,53,24,960,88,1005,106
