image,detection_index,class_id,class_name,score,x1,y1,x2,y2,width,height,area
fenqusai/test_photo/38_0751.jpg,2,0,plate,0.5243434906005859,1605,205,1678,239,73,34,2482
fenqusai/test_photo/38_0751.jpg,3,0,plate,0.35877227783203125,1118,70,1181,98,63,28,1764
fenqusai/test_photo/38_0754.jpg,0,0,plate,0.8249225616455078,481,862,595,907,114,45,5130
fenqusai/test_photo/38_0754.jpg,1,0,plate,0.8215827941894531,1035,618,1135,655,100,37,3700
fenqusai/test_photo/38_0754.jpg,2,0,plate,0.6178569793701172,1340,83,1407,109,67,26,1742
fenqusai/test_photo/38_0754.jpg,3,0,plate,0.2536773681640625,1613,23,1670,47,57,24,1368
fenqusai/test_photo/38_0778.jpg,0,0,plate,0.7581272125244141,1124,456,1202,488,78,32,2496
fenqusai/test_photo/38_0778.jpg,1,0,plate,0.6312160491943359,1457,294,1523,319,66,25,1650
fenqusai/test_photo/38_0831.jpg,0,0,plate,0.8215827941894531,557,928,694,973,137,45,6165
fenqusai/test_photo/38_0831.jpg,1,0,plate,0.8082237243652344,1418,674,1529,713,111,39,4329
fenqusai/test_photo/38_0838.jpg,0,0,plate,0.7982044219970703,62,648,167,683,105,35,3675
fenqusai/test_photo/38_0838.jpg,1,0,plate,0.7848453521728516,1096,641,1196,678,100,37,3700
fenqusai/test_photo/38_0860.jpg,0,0,plate,0.8149032592773438,1755,792,1899,841,144,49,7056
fenqusai/test_photo/38_0860.jpg,1,0,plate,0.74810791015625,601,121,689,151,88,30,2640
fenqusai/test_photo/39.jpg,0,0,plate,0.8697509765625,200,162,273,186,73,24,1752
fenqusai/test_photo/39.jpg,1,0,plate,0.37326812744140625,170,124,214,138,44,14,616
fenqusai/test_photo/40.jpg,0,0,plate,0.8769989013671875,240,241,367,287,127,46,5842
fenqusai/test_photo/41_0670.jpg,0,0,plate,0.8149032592773438,1482,881,1610,925,128,44,5632
fenqusai/test_photo/41_0670.jpg,1,0,plate,0.8048839569091797,603,439,697,472,94,33,3102
fenqusai/test_photo/41_0686.jpg,0,0,plate,0.8082237243652344,1157,553,1253,590,96,37,3552
fenqusai/test_photo/41_0686.jpg,1,0,plate,0.7815055847167969,208,246,281,271,73,25,1825
fenqusai/test_photo/41_0705.jpg,0,0,plate,0.8149032592773438,1359,832,1478,882,119,50,5950
fenqusai/test_photo/41_0705.jpg,1,0,plate,0.7915248870849609,423,391,511,421,88,30,2640
fenqusai/test_photo/41_0734.jpg,0,0,plate,0.8082237243652344,745,532,835,565,90,33,2970
fenqusai/test_photo/41_0734.jpg,1,0,plate,0.5182266235351562,337,90,392,110,55,20,1100
fenqusai/test_photo/41_0752.jpg,0,0,plate,0.7781658172607422,604,585,693,615,89,30,2670
fenqusai/test_photo/41_0752.jpg,1,0,plate,0.7781658172607422,1253,485,1335,512,82,27,2214
fenqusai/test_photo/41_0752.jpg,2,0,plate,0.33063697814941406,1131,237,1189,258,58,21,1218
fenqusai/test_photo/41_0752.jpg,3,0,plate,0.33063697814941406,1866,197,1919,223,53,26,1378
fenqusai/test_photo/41_0775.jpg,0,0,plate,0.8215827941894531,1492,768,1617,812,125,44,5500
fenqusai/test_photo/41_0775.jpg,1,0,plate,0.7748260498046875,678,371,767,403,89,32,2848
fenqusai/test_photo/41_0793.jpg,0,0,plate,0.8516407012939453,381,931,495,974,114,43,4902
fenqusai/test_photo/41_0793.jpg,1,0,plate,0.6211967468261719,509,392,579,418,70,26,1820
fenqusai/test_photo/41_0797.jpg,0,0,plate,0.8516407012939453,1509,804,1617,838,108,34,3672
fenqusai/test_photo/41_0797.jpg,1,0,plate,0.7380886077880859,1364,285,1436,311,72,26,1872
fenqusai/test_photo/41_0801.jpg,0,0,plate,0.8316020965576172,1386,628,1501,668,115,40,4600
fenqusai/test_photo/41_0801.jpg,1,0,plate,0.8249225616455078,599,861,725,902,126,41,5166
fenqusai/test_photo/41_0801.jpg,2,0,plate,0.7581272125244141,1138,303,1230,336,92,33,3036
fenqusai/test_photo/41_0803.jpg,0,0,plate,0.8282623291015625,1425,762,1546,804,121,42,5082
fenqusai/test_photo/41_0803.jpg,1,0,plate,0.7247295379638672,1186,155,1266,184,80,29,2320
fenqusai/test_photo/41_0812.jpg,0,0,plate,0.8382816314697266,259,944,387,996,128,52,6656
fenqusai/test_photo/41_0812.jpg,1,0,plate,0.49762535095214844,192,92,252,114,60,22,1320
fenqusai/test_photo/41_0837.jpg,0,0,plate,0.8249225616455078,1316,818,1431,857,115,39,4485
fenqusai/test_photo/41_0837.jpg,1,0,plate,0.6813125610351562,422,294,494,319,72,25,1800
fenqusai/test_photo/41_0837.jpg,2,0,plate,0.25716209411621094,1255,184,1310,202,55,18,990
fenqusai/test_photo/41_0847.jpg,0,0,plate,0.8149032592773438,1441,858,1565,896,124,38,4712
fenqusai/test_photo/41_0847.jpg,1,0,plate,0.8048839569091797,410,575,514,612,104,37,3848
fenqusai/test_photo/41_0862.jpg,0,0,plate,0.8282623291015625,384,730,525,776,141,46,6486
fenqusai/test_photo/41_0862.jpg,1,0,plate,0.7714862823486328,1294,120,1401,161,107,41,4387
fenqusai/test_photo/41_0862.jpg,2,0,plate,0.7113704681396484,263,53,358,85,95,32,3040
fenqusai/test_photo/41_0878.jpg,0,0,plate,0.8483009338378906,202,898,321,939,119,41,4879
fenqusai/test_photo/41_0878.jpg,1,0,plate,0.8449611663818359,1164,1107,1294,1152,130,45,5850
fenqusai/test_photo/41_0902.jpg,0,0,plate,0.8516407012939453,753,893,857,930,104,37,3848
fenqusai/test_photo/41_0902.jpg,1,0,plate,0.6245365142822266,1522,323,1591,348,69,25,1725
fenqusai/test_photo/41_0902.jpg,2,0,plate,0.6078376770019531,601,378,664,402,63,24,1512
fenqusai/test_photo/41_0902.jpg,3,0,plate,0.5636592507362366,983,230,1038,250,55,20,1100
fenqusai/test_photo/41_0902.jpg,4,0,plate,0.25048255920410156,1410,98,1464,118,54,20,1080
fenqusai/test_photo/41_0929.jpg,0,0,plate,0.8048839569091797,721,710,832,751,111,41,4551
fenqusai/test_photo/41_0929.jpg,1,0,plate,0.7714862823486328,820,241,898,270,78,29,2262
fenqusai/test_photo/41_0929.jpg,2,0,plate,0.7414283752441406,1441,366,1524,398,83,32,2656
fenqusai/test_photo/41_0953.jpg,0,0,plate,0.8416213989257812,1343,840,1501,895,158,55,8690
fenqusai/test_photo/41_0953.jpg,1,0,plate,0.8349418640136719,255,931,414,981,159,50,7950
fenqusai/test_photo/41_0953.jpg,2,0,plate,0.7514476776123047,1493,202,1593,247,100,45,4500
fenqusai/test_photo/41_0999.jpg,0,0,plate,0.7948646545410156,1420,716,1517,748,97,32,3104
fenqusai/test_photo/41_0999.jpg,1,0,plate,0.7748260498046875,1102,425,1180,452,78,27,2106
fenqusai/test_photo/41_0999.jpg,2,0,plate,0.49094581604003906,1163,151,1225,174,62,23,1426
fenqusai/test_photo/42.jpg,0,0,plate,0.8190155029296875,258,442,328,466,70,24,1680
fenqusai/test_photo/44.jpg,0,0,plate,0.8800357580184937,190,214,429,288,239,74,17686
fenqusai/test_photo/46.jpg,0,0,plate,0.8769989013671875,229,593,379,686,150,93,13950
fenqusai/test_photo/47.jpg,0,0,plate,0.8733749389648438,227,340,392,385,165,45,7425
fenqusai/test_photo/48.jpg,0,0,plate,0.8081436157226562,152,236,303,290,151,54,8154
fenqusai/test_photo/48_0073.jpg,0,0,plate,0.8115634918212891,1802,856,1917,894,115,38,4370
fenqusai/test_photo/48_0073.jpg,1,0,plate,0.6679534912109375,1684,143,1751,171,67,28,1876
fenqusai/test_photo/48_0193.jpg,0,0,plate,0.8449611663818359,1428,796,1585,857,157,61,9577
fenqusai/test_photo/48_0193.jpg,1,0,plate,0.8048839569091797,345,684,488,736,143,52,7436
fenqusai/test_photo/48_0193.jpg,2,0,plate,0.7547874450683594,1749,198,1859,242,110,44,4840
fenqusai/test_photo/48_0283.jpg,0,0,plate,0.8149032592773438,1595,769,1715,811,120,42,5040
fenqusai/test_photo/48_0283.jpg,1,0,plate,0.7915248870849609,795,718,916,759,121,41,4961
fenqusai/test_photo/48_0283.jpg,2,0,plate,0.7714862823486328,791,281,875,312,84,31,2604
fenqusai/test_photo/49.jpg,0,0,plate,0.8769989013671875,337,318,446,358,109,40,4360
fenqusai/test_photo/55.jpg,0,0,plate,0.8697509765625,117,254,408,485,291,231,67221
fenqusai/test_photo/58.jpg,0,0,plate,0.8733749389648438,274,699,502,800,228,101,23028
fenqusai/test_photo/64_0236.jpg,0,0,plate,0.8149032592773438,1496,519,1604,559,108,40,4320
fenqusai/test_photo/64_0236.jpg,1,0,plate,0.7982044219970703,540,717,659,759,119,42,4998
fenqusai/test_photo/64_0236.jpg,2,0,plate,0.47090721130371094,1126,179,1206,207,80,28,2240
fenqusai/test_photo/64_0833.jpg,0,0,plate,0.7714862823486328,667,738,762,773,95,35,3325
fenqusai/test_photo/64_0833.jpg,1,0,plate,0.7447681427001953,1799,968,1896,1000,97,32,3104
fenqusai/test_photo/64_0833.jpg,2,0,plate,0.5477218627929688,1626,244,1687,266,61,22,1342
fenqusai/test_photo/653.jpg,0,0,plate,0.8697509765625,504,533,725,626,221,93,20553
fenqusai/test_photo/655.jpg,0,0,plate,0.8249225616455078,558,242,673,282,115,40,4600
fenqusai/test_photo/657.jpg,0,0,plate,0.8769989013671875,281,353,416,401,135,48,6480
fenqusai/test_photo/667.jpg,0,0,plate,0.8697509765625,154,130,266,161,112,31,3472
fenqusai/test_photo/668.jpg,0,0,plate,0.811767578125,186,150,250,169,64,19,1216
fenqusai/test_photo/668.jpg,1,2,car,0.7465362548828125,359,97,399,170,40,73,2920
fenqusai/test_photo/673.jpg,0,0,plate,0.8473071455955505,211,289,522,384,311,95,29545
fenqusai/test_photo/675.jpg,0,0,plate,0.8443832397460938,152,143,284,184,132,41,5412
fenqusai/test_photo/677.jpg,0,0,plate,0.8215827941894531,386,132,452,152,66,20,1320
fenqusai/test_photo/678.jpg,0,0,plate,0.8625030517578125,197,202,335,243,138,41,5658
fenqusai/test_photo/680.jpg,0,0,plate,0.8048839569091797,408,222,454,246,46,24,1104
fenqusai/test_photo/681.jpg,0,0,plate,0.8335113525390625,133,186,295,251,162,65,10530
fenqusai/test_photo/684.jpg,0,0,plate,0.8473071455955505,46,89,213,133,167,44,7348
fenqusai/test_photo/686.jpg,0,0,plate,0.9096145629882812,229,236,421,286,192,50,9600
fenqusai/test_photo/687.jpg,0,0,plate,0.8697509765625,309,286,402,321,93,35,3255
fenqusai/test_photo/690.jpg,0,0,plate,0.8149032592773438,273,455,385,495,112,40,4480
fenqusai/test_photo/691.jpg,0,0,plate,0.8588790893554688,197,223,357,279,160,56,8960
fenqusai/test_photo/696.jpg,0,0,plate,0.8588790893554688,233,377,385,421,152,44,6688
fenqusai/test_photo/716.jpg,0,0,plate,0.8769989013671875,237,452,420,519,183,67,12261
fenqusai/test_photo/847.jpg,0,0,plate,0.8282623291015625,277,412,346,437,69,25,1725
fenqusai/test_photo/847.jpg,1,2,car,0.6412353515625,491,246,545,286,54,40,2160
fenqusai/test_photo/847.jpg,2,2,car,0.5146026611328125,747,239,799,282,52,43,2236
fenqusai/test_photo/847.jpg,3,2,car,0.4775867462158203,539,246,591,281,52,35,1820
fenqusai/test_photo/968.jpg,0,0,plate,0.8480072021484375,103,212,203,242,100,30,3000
fenqusai/test_photo/969.jpg,0,0,plate,0.8806228637695312,155,222,258,254,103,32,3296
fenqusai/test_photo/971.jpg,0,0,plate,0.8625030517578125,226,228,405,276,179,48,8592
fenqusai/test_photo/974.jpg,0,0,plate,0.8806228637695312,803,463,1011,632,208,169,35152
fenqusai/test_photo/977.jpg,0,0,plate,0.8625030517578125,313,200,419,246,106,46,4876
fenqusai/test_photo/985.jpg,0,0,plate,0.8769989013671875,127,293,250,382,123,89,10947
fenqusai/test_photo/987.jpg,0,0,plate,0.811767578125,290,508,376,534,86,26,2236
fenqusai/test_photo/989.jpg,0,0,plate,0.8691262006759644,121,257,426,337,305,80,24400
fenqusai/test_photo/992.jpg,0,0,plate,0.8588790893554688,188,225,262,249,74,24,1776
fenqusai/test_photo/999.jpg,0,0,plate,0.855255126953125,298,195,393,237,95,42,3990
