image,plate_index,detection_index,gt_text,match,det_score,estimated_type,decoded_type,plate_subtype,plate_type,plate_text,valid,invalid_reason,raw_text,lpr_score,beam_score,crop_path,crop_width,crop_height,x1,y1,x2,y2
fenqusai/test_photo/046015625-97_243-180&408_522&543-522&543_208&495_180&408_501&451-0_0_3_24_30_30_33_25-61-79.jpg,0,0,皖AD06691,,0.8733749389648438,green,green,,green,湘APZM,False,invalid_length_or_empty,湘APZM,0.0,-5.206691386403691,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/046015625-97_243-180&408_522&543-522&543_208&495_180&408_501&451-0_0_3_24_30_30_33_25-61-79_plate0.jpg,466,181,178,412,523,547
fenqusai/test_photo/049921875-80_275-250&410_534&587-534&506_259&587_250&469_530&410-0_0_3_17_25_25_30_25-128-23.jpg,0,0,皖ADT1161,False,0.89874267578125,green,green,,green,皖ADT1A8L,True,,皖KADT1A8警,0.7277704937014083,-5.719851655086586,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/049921875-80_275-250&410_534&587-534&506_259&587_250&469_530&410-0_0_3_17_25_25_30_25-128-23_plate0.jpg,380,247,255,406,535,591
fenqusai/test_photo/1006.jpg,0,0,,,0.8806228637695312,blue,blue,,blue,川DYQ565,True,,川DYQ565,0.9562869741583371,-0.8045501184431529,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/1006_plate0.jpg,135,80,140,291,239,351
fenqusai/test_photo/14.jpg,0,0,,,0.8149032592773438,blue,blue,,blue,津C4298S,True,,津C4298S,0.9153425448932222,-1.5922245196901201,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/14_plate0.jpg,64,34,463,238,509,262
fenqusai/test_photo/18.jpg,0,0,,,0.9018548130989075,blue,blue,,blue,湘C6E599,True,,湘7C6E59港,0.602453508797606,-9.121406047488158,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/18_plate0.jpg,257,138,272,566,462,681
fenqusai/test_photo/195.jpg,0,0,,,0.9091278314590454,green,green,,green,辽F89D0DH,True,,辽8闽D0DH,0.2415613469647548,-25.571372642091774,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/195_plate0.jpg,232,182,130,125,301,261
fenqusai/test_photo/204.jpg,0,0,,,0.865489661693573,blue,blue,,blue,浙DDD544,True,,浙DDD544,0.9276101144801173,-1.3525878552475703,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/204_plate0.jpg,357,107,131,211,394,291
fenqusai/test_photo/210.jpg,0,0,,,0.8516311645507812,blue,blue,,blue,鲁D22222,True,,鲁D22222,0.9815528523319801,-0.33514952734116576,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/210_plate0.jpg,224,70,270,252,436,304
fenqusai/test_photo/211.jpg,0,0,,,0.8335113525390625,blue,blue,,blue,辽A2A6Y9,True,,辽A2A6Y9,0.9392476859555408,-1.1281690484324756,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/211_plate0.jpg,162,78,516,340,636,397
fenqusai/test_photo/212.jpg,0,0,,,0.855255126953125,blue,blue,,blue,桂G00000,False,hallucinated_province,LG00000,0.0,-2.0211685922571405,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/212_plate0.jpg,152,44,252,243,364,275
fenqusai/test_photo/213.jpg,0,0,,,0.8806228637695312,blue,blue,,blue,辽SN469B,True,,辽SN469B,0.8941875811192085,-2.0131146636704145,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/213_plate0.jpg,247,196,458,497,641,643
fenqusai/test_photo/214.jpg,0,0,,,0.8769989013671875,black,black,,black,鲁B91999,True,,鲁B91999,0.9530674539286231,-0.8652527498720133,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/214_plate0.jpg,248,92,236,451,419,519
fenqusai/test_photo/215.jpg,0,0,,,0.884246826171875,blue,blue,,blue,京B911ZB,True,,京B911ZB,0.9892749718366359,-0.19409320501488736,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/215_plate0.jpg,166,50,182,322,304,359
fenqusai/test_photo/216.jpg,0,0,,,0.8298873901367188,unknown_7,blue,,blue,川A85327,True,,川A85327,0.9837553625151431,-0.2948045070588705,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/216_plate0.jpg,129,39,151,146,246,174
fenqusai/test_photo/217.jpg,0,0,,,0.8226394653320312,yellow,yellow,,yellow,川A8T511,False,hallucinated_province,AA8T511,0.0,-3.3041252267074626,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/217_plate0.jpg,191,85,328,356,469,419
fenqusai/test_photo/218.jpg,0,0,,,0.8878707885742188,blue,blue,,blue,皖DJV826,True,,皖DJV826,0.8517454791037193,-2.8884155441199226,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/218_plate0.jpg,151,71,99,331,211,384
fenqusai/test_photo/219.jpg,0,0,,,0.826263427734375,blue,blue,,blue,晋RB520T,True,,晋RB520T,0.9213729532419025,-1.4740268560589058,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/219_plate0.jpg,98,36,326,192,398,218
fenqusai/test_photo/22.jpg,0,0,,,0.8914947509765625,blue,green,,green,湘A67LBVF,True,,湘A67LBVF,0.8594124856782872,-2.7271130288425525,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/22_plate0.jpg,309,209,894,465,1122,621
fenqusai/test_photo/220.jpg,0,0,,,0.8335113525390625,blue,blue,,blue,川DP3333,True,,川DP3333,0.8935453344022538,-2.026047738071128,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/220_plate0.jpg,152,59,229,136,340,179
fenqusai/test_photo/221.jpg,0,0,,,0.7900238037109375,blue,blue,,blue,晋AMV062,True,,晋AMV062,0.934333584678044,-1.2225914545646717,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/221_plate0.jpg,170,54,173,581,298,621
fenqusai/test_photo/222.jpg,0,0,,,0.8509436249732971,green,blue,,blue,川F00006,True,,川F00006,0.9984583156548519,-0.02777173133926425,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/222_plate0.jpg,138,40,31,102,133,131
fenqusai/test_photo/223.jpg,0,0,,,0.8661270141601562,blue,blue,,blue,桂AG9Z10,True,,桂AG9Z10,0.920109768392282,-1.4987214465563738,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/223_plate0.jpg,301,125,504,533,726,626
fenqusai/test_photo/224.jpg,0,0,,,0.8661270141601562,blue,blue,,blue,京NH1N10,True,,京NH1N10,0.9797731633193287,-0.3678156019906851,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/224_plate0.jpg,191,62,156,228,298,273
fenqusai/test_photo/225.jpg,0,0,,,0.8800357580184937,blue,blue,,blue,赣FP9178,True,,赣FP9178,0.9238304372412901,-1.4260812058710144,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/225_plate0.jpg,441,134,242,228,568,328
fenqusai/test_photo/226.jpg,0,0,,,0.8806228637695312,blue,blue,,blue,晋BQQ900,False,hallucinated_province,EBQQ900,0.0,-2.09365646622512,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/226_plate0.jpg,356,112,284,265,547,348
fenqusai/test_photo/227.jpg,0,0,,,0.8282623291015625,black,black,,black,皖C05761,True,,皖C05761,0.9409658808768501,-1.0952711715761723,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/227_plate0.jpg,70,36,387,235,437,262
fenqusai/test_photo/228.jpg,0,0,,,0.8335113525390625,blue,special_7,,special_7,蒙8L6789,True,,蒙8L6789,0.9571374638947686,-0.7885486333993867,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/228_plate0.jpg,67,29,96,146,144,168
fenqusai/test_photo/229.jpg,0,0,,,0.8806228637695312,blue,special_7,,special_7,皖000000,True,,皖000000,0.9573869364930492,-0.7838576440408218,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/229_plate0.jpg,181,69,182,442,315,493
fenqusai/test_photo/25.jpg,0,0,,,0.8769989013671875,blue,blue,,blue,琼ESB945,True,,琼ESB945,0.9881146600646912,-0.21521763487452006,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/25_plate0.jpg,726,230,402,548,939,719
fenqusai/test_photo/26.jpg,0,0,,,0.84075927734375,blue,blue,,blue,晋E7382B,True,,晋E7382B,0.9259740990616299,-1.3843622790526453,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/26_plate0.jpg,224,80,261,498,426,558
fenqusai/test_photo/30.jpg,0,0,,,0.8182430267333984,unknown_7,blue,,blue,云AJH155,True,,云AJH155,0.9679384465332893,-0.5865620763498782,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/30_plate0.jpg,91,30,245,169,312,191
fenqusai/test_photo/3040625-99_253-195&400_483&542-482&542_207&496_195&400_483&450-0_0_3_25_26_30_30_30-114-232.jpg,0,0,皖AD12666,,0.9023666381835938,green,green,,green,辽AD12668,False,hallucinated_province,AAD12668,0.0,-2.316933576241098,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/3040625-99_253-195&400_483&542-482&542_207&496_195&400_483&450-0_0_3_25_26_30_30_30-114-232_plate0.jpg,396,166,191,413,483,537
fenqusai/test_photo/304515625-74_83-221&426_493&594-493&512_237&594_221&506_482&426-0_0_5_24_29_33_29_32-108-73.jpg,0,0,皖AF05958,False,0.9168624877929688,green,green,,green,湘RAEQ95F,True,,湘RAEQ95警,0.7864941611462136,-4.323059646407501,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/304515625-74_83-221&426_493&594-493&512_237&594_221&506_482&426-0_0_5_24_29_33_29_32-108-73_plate0.jpg,366,236,221,422,491,599
fenqusai/test_photo/30671875-101_110-88&427_475&602-475&602_119&522_88&427_458&484-0_0_3_24_30_24_31_33-82-166.jpg,0,0,皖AD06079,False,0.9091278314590454,green,green,,green,川A3DB47P,True,,川83领DB473学,0.38833398400731517,-17.02601146973757,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/30671875-101_110-88&427_475&602-475&602_119&522_88&427_458&484-0_0_3_24_30_24_31_33-82-166_plate0.jpg,509,232,88,424,470,598
fenqusai/test_photo/32.jpg,0,0,,,0.84075927734375,blue,blue,,blue,川AZ0EB3,True,,川AZ0EB3,0.9419719284943224,-1.0760364854940576,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/32_plate0.jpg,253,87,599,529,786,593
fenqusai/test_photo/33.jpg,0,0,,,0.8215827941894531,blue,blue,,blue,辽A8H3J6,False,hallucinated_province,A8H3J6,0.0,-4.747373024482528,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/33_plate0.jpg,154,63,770,331,884,378
fenqusai/test_photo/34.jpg,0,0,,,0.8480072021484375,blue,blue,,blue,黑AJP250,True,,黑AJP250,0.9776559688702198,-0.40675393627694234,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/34_plate0.jpg,124,45,249,285,340,318
fenqusai/test_photo/37.jpg,0,0,,,0.8582166433334351,blue,blue,,blue,藏B98Z10,True,,藏B98Z10,0.9919119089025872,-0.14617758869712816,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/37_plate0.jpg,240,85,20,170,219,233
fenqusai/test_photo/374.jpg,0,0,,,0.8697509765625,blue,blue,,blue,云A12345,True,,云LA12345,0.8767130912185148,-2.368358786123622,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/374_plate0.jpg,298,86,485,605,705,669
fenqusai/test_photo/38.jpg,0,0,,,0.8215827941894531,blue,blue,,blue,新AW6312,True,,新AW6312,0.9863717175068337,-0.24699599966506014,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_plate0.jpg,161,52,544,227,662,265
fenqusai/test_photo/38_0576.jpg,0,0,,,0.8516407012939453,blue,blue,,blue,黑D703W6,True,,黑D703W6,0.9262580070257279,-1.37884424124627,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0576_plate0.jpg,143,47,1314,936,1419,970
fenqusai/test_photo/38_0576.jpg,1,1,,,0.8249225616455078,blue,blue,,blue,辽A79P2Z,True,,辽A79P2Z,0.9572987955562077,-0.785514873567017,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0576_plate1.jpg,122,42,600,776,690,807
fenqusai/test_photo/38_0665.jpg,0,0,,,0.8115634918212891,blue,blue,,blue,川A958CT,True,,川A958CT,0.9924084939506405,-0.13716842763754755,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0665_plate0.jpg,144,52,1431,1020,1537,1059
fenqusai/test_photo/38_0665.jpg,1,1,,,0.7514476776123047,blue,blue,,blue,皖AFS675,True,,皖AFS675,0.9424524197397298,-1.066857191442935,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0665_plate1.jpg,102,38,504,681,579,709
fenqusai/test_photo/38_0665.jpg,2,2,,,0.43750953674316406,blue,blue,,blue,川A2898U,True,,川A2898U,0.9911083060354078,-0.160766297669511,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0665_plate2.jpg,68,27,1191,348,1240,367
fenqusai/test_photo/38_0689.jpg,0,0,,,0.7982044219970703,blue,blue,,blue,渝CM3063,True,,渝CM3063,0.941397585488291,-1.0870148669027913,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0689_plate0.jpg,167,52,1402,662,1525,700
fenqusai/test_photo/38_0689.jpg,1,1,,,0.5472183227539062,yellow,yellow,,yellow,川A5930V,True,,川A590V,0.8468818458606029,-2.9914936429267343,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0689_plate1.jpg,134,62,290,336,388,382
fenqusai/test_photo/38_0727.jpg,0,0,,,0.8215827941894531,blue,blue,,blue,宁GY8578,True,,宁GY8578,0.8927245545748541,-2.042589513783895,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0727_plate0.jpg,168,55,1475,699,1599,739
fenqusai/test_photo/38_0727.jpg,1,1,,,0.8182430267333984,blue,blue,,blue,黑AH036Q,True,,黑DAH036Q,0.9274195364083818,-1.3562863463220012,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0727_plate1.jpg,177,56,532,854,663,895
fenqusai/test_photo/38_0738.jpg,0,0,,,0.801544189453125,blue,blue,,blue,吉A6FY80,True,,吉6FY80,0.8783049811516745,-2.3357049609508067,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0738_plate0.jpg,76,41,1,588,68,618
fenqusai/test_photo/38_0738.jpg,1,1,,,0.7881851196289062,blue,blue,,blue,冀BGZ027,True,,冀8GZ027,0.9264624955384523,-1.3748708483476761,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0738_plate1.jpg,135,45,805,720,905,752
fenqusai/test_photo/38_0738.jpg,2,2,,,0.7848453521728516,blue,blue,,blue,黑A85RJ1,True,,黑A85RJ1,0.9912859966072313,-0.15753946202220703,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0738_plate2.jpg,113,44,1386,509,1469,541
fenqusai/test_photo/38_0751.jpg,0,0,,,0.8048839569091797,blue,blue,,blue,湘H67675,True,,湘H67675,0.9059141370933047,-1.7785934793080287,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0751_plate0.jpg,149,62,1262,777,1372,823
fenqusai/test_photo/38_0751.jpg,1,1,,,0.7180500030517578,blue,blue,,blue,皖ATU491,True,,皖ATU491,0.8095598704506249,-3.8027618785542927,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0751_plate1.jpg,120,46,625,503,712,536
fenqusai/test_photo/38_0751.jpg,2,2,,,0.5243434906005859,unknown_7,blue,,blue,湘HAGRRU,True,,湘HAGRU,0.8567242948301727,-2.7835041922874666,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0751_plate2.jpg,100,46,1605,205,1678,239
fenqusai/test_photo/38_0751.jpg,3,3,,,0.35877227783203125,blue,blue,,blue,皖A64983,True,,皖A64983,0.7750804523045782,-4.586192020644361,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0751_plate3.jpg,86,39,1118,70,1181,98
fenqusai/test_photo/38_0754.jpg,0,0,,,0.8249225616455078,blue,blue,,blue,黑CTY806,True,,黑CTY806,0.9735773095906197,-0.48200477867487734,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0754_plate0.jpg,154,61,481,862,595,907
fenqusai/test_photo/38_0754.jpg,1,1,,,0.8215827941894531,blue,blue,,blue,京A3E2S0,True,,京A3E2S0,0.9437279317937748,-1.0425125199973806,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0754_plate1.jpg,137,50,1035,618,1135,655
fenqusai/test_photo/38_0754.jpg,2,2,,,0.6178569793701172,blue,blue,,blue,皖AM02J9,True,,皖A029,0.7971198048772986,-4.08150525047315,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0754_plate2.jpg,92,36,1340,83,1407,109
fenqusai/test_photo/38_0754.jpg,3,3,,,0.2536773681640625,black,black,,black,皖AX6J,False,invalid_length_or_empty,皖AX6J,0.0,-0.8874054766051813,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0754_plate3.jpg,79,32,1613,23,1670,47
fenqusai/test_photo/38_0778.jpg,0,0,,,0.7581272125244141,yellow,yellow,,yellow,川BT9953,True,,川BT9953,0.9646136045082361,-0.6484980179627939,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0778_plate0.jpg,107,44,1124,456,1202,488
fenqusai/test_photo/38_0778.jpg,1,1,,,0.6312160491943359,blue,blue,,blue,京AE229X,True,,京AE229X,0.9485975985872876,-0.9498707473571315,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0778_plate1.jpg,90,34,1457,294,1523,319
fenqusai/test_photo/38_0831.jpg,0,0,,,0.8215827941894531,blue,blue,,blue,川A10JL2,True,,川A10JL2,0.955241529808242,-0.8242390743116346,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0831_plate0.jpg,186,61,557,928,694,973
fenqusai/test_photo/38_0831.jpg,1,1,,,0.8082237243652344,blue,blue,,blue,浙A639MT,True,,浙A639MT,0.9243265742093821,-1.4164170208641664,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0831_plate1.jpg,150,54,1418,674,1529,713
fenqusai/test_photo/38_0838.jpg,0,0,,,0.7982044219970703,blue,blue,,blue,晋AVR196,True,,晋AVR196,0.989960377310566,-0.1816264723150809,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0838_plate0.jpg,142,47,62,648,167,683
fenqusai/test_photo/38_0838.jpg,1,1,,,0.7848453521728516,blue,blue,,blue,川AV97R5,False,hallucinated_province,DAV97R5,0.0,-1.1480487524818273,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0838_plate1.jpg,136,49,1096,641,1196,678
fenqusai/test_photo/38_0860.jpg,0,0,,,0.8149032592773438,yellow,yellow,,yellow,川BX0675,False,hallucinated_province,ABX0675,0.0,-0.986491081922594,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0860_plate0.jpg,196,66,1755,792,1899,841
fenqusai/test_photo/38_0860.jpg,1,1,,,0.74810791015625,blue,blue,,blue,川AZ4Z28,True,,川AZ4Z28,0.9848000647076733,-0.27569949129872384,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/38_0860_plate1.jpg,120,41,601,121,689,151
fenqusai/test_photo/39.jpg,0,0,,,0.8697509765625,unknown_7,blue,,blue,沪B07559,True,,沪B07559,0.9807037334790997,-0.35072765348058965,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/39_plate0.jpg,100,33,200,162,273,186
fenqusai/test_photo/39.jpg,1,1,,,0.37326812744140625,unknown_7,special_7,,special_7,晋1111,False,invalid_length_or_empty,晋1111,0.0,-2.5613897980016844,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/39_plate1.jpg,60,19,170,124,214,138
fenqusai/test_photo/40.jpg,0,0,,,0.8769989013671875,blue,blue,,blue,吉JN8888,True,,吉JN8888,0.9068621885456405,-1.7597660846024539,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/40_plate0.jpg,172,62,240,241,367,287
fenqusai/test_photo/41_0670.jpg,0,0,,,0.8149032592773438,blue,blue,,blue,皖A857LG,True,,皖1A857LG,0.7917748247087678,-4.202608316913029,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/41_0670_plate0.jpg,173,61,1482,881,1610,925
fenqusai/test_photo/41_0670.jpg,1,1,,,0.8048839569091797,blue,blue,,blue,川A51YK7,True,,川AA51YK7,0.8878419174119812,-2.1413083098604986,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/41_0670_plate1.jpg,128,45,603,439,697,472
fenqusai/test_photo/41_0686.jpg,0,0,,,0.8082237243652344,blue,blue,,blue,云D6868X,True,,云ED6868YX,0.7581896488082707,-4.98279110969996,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/41_0686_plate0.jpg,131,50,1157,553,1253,590
fenqusai/test_photo/41_0686.jpg,1,1,,,0.7815055847167969,blue,blue,,blue,冀A8H403,True,,冀A8H403,0.9134856453623194,-1.628777109179282,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/41_0686_plate1.jpg,100,34,208,246,281,271
fenqusai/test_photo/41_0705.jpg,0,0,,,0.8149032592773438,green,green,,green,川AAP8176,True,,川AAP8176,0.9911119261372648,-0.16070055135901384,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/41_0705_plate0.jpg,161,68,1359,832,1478,882
fenqusai/test_photo/41_0705.jpg,1,1,,,0.7915248870849609,blue,blue,,blue,京ATZ369,True,,京ATZ369,0.9680962120238407,-0.5836284730451453,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/41_0705_plate1.jpg,121,41,423,391,511,421
fenqusai/test_photo/41_0734.jpg,0,0,,,0.8082237243652344,blue,blue,,blue,云A5J6V7,True,,云A5J6V7,0.9849497330551379,-0.27296408778442327,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/41_0734_plate0.jpg,123,44,745,532,835,565
fenqusai/test_photo/41_0734.jpg,1,1,,,0.5182266235351562,yellow,yellow,,yellow,辽AUG82学,True,,辽AUG82学,0.8810210977683751,-2.280126704562001,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/41_0734_plate1.jpg,75,29,337,90,392,110
fenqusai/test_photo/41_0752.jpg,0,0,,,0.7781658172607422,blue,blue,,blue,云NH1103,True,,云ZNH1103,0.8981247770628583,-1.934032866731087,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/41_0752_plate0.jpg,120,41,604,585,693,615
fenqusai/test_photo/41_0752.jpg,1,1,,,0.7781658172607422,blue,blue,,blue,川A62B20,True,,川A62B20,0.9819530362525679,-0.32781233450441505,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/41_0752_plate1.jpg,112,37,1253,485,1335,512
fenqusai/test_photo/41_0752.jpg,2,2,,,0.33063697814941406,blue,blue,,blue,皖AAA22K,True,,皖AA22,0.818003762716408,-3.6159901648588857,fenqusai/tools/pipeline/result_p5_fp_preserve_raw/crops/41_0752_plate2.jpg,80,28,1131,237,1189,258
